seed,correlation,round,method,accuracy,macro_f1,effective_bits,raw_selected_bits,energy_j,min_residual_energy_j,mean_residual_energy_j,participation_jain,representation_js,class_coverage_js,relay_queue_max,relay_energy_max_j,selected,accepted_updates
7,0.0,13,random,0.926,0.9247442269241901,635397.2091280795,475488.0,2.3729610412545563,8.431205670182962,10.044318055710333,0.7971698113207547,0.04967616132879085,0.001440288328319424,0.04655718439374623,0.09455718439374625,6,6
7,0.0,14,random,0.926,0.9247622547764431,674315.2884996064,512064.0,2.5335453009951157,8.431205670182962,10.03762704488781,0.786096256684492,0.0516162201668858,0.002376490037218409,0.051966532974002,0.10796653297400202,6,6
7,0.0,15,random,0.928,0.926701199551925,721644.5356505882,548640.0,2.710185921948614,8.431205670182962,10.030267019014746,0.7740825688073395,0.05716864076327717,0.0023151981309913147,0.05206535359285283,0.10806535359285285,6,6
7,0.0,16,random,0.923,0.9218018400039281,756609.7462785669,585216.0,2.8632268471939297,8.431205670182962,10.023890313796192,0.7868852459016393,0.054449193198428655,0.0014863660392400648,0.04806535359285283,0.10806535359285285,6,6
7,0.0,17,random,0.925,0.9240504913064461,813530.3784517903,621792.0,3.062224244070622,8.417184898358355,10.015598755592997,0.7998154981549815,0.05399664026464493,0.001388180906382391,0.053462349595752245,0.12146234959575228,6,6
7,0.0,18,random,0.928,0.9270648789361993,874690.7681113909,658368.0,3.271782050452424,8.40316412653375,10.00686718032709,0.823728813559322,0.04796794277999096,0.00147406182980421,0.05357352279195943,0.12157352279195946,6,6
7,0.0,19,random,0.93,0.9289674862418202,925938.4384135866,694944.0,3.461412105554075,8.379959553339383,9.998965928031186,0.8650159744408946,0.03230274972956784,0.0011124779649336171,0.04957352279195942,0.12157352279195946,6,6
7,0.0,20,random,0.928,0.9270016337107586,968482.8483906182,731520.0,3.62582182982297,8.356754980145016,9.992115522853316,0.8771929824561403,0.02807662509220041,0.0007176964410665709,0.04557352279195942,0.12157352279195946,6,6
7,0.0,21,random,0.929,0.9280118791455342,1022564.1837513938,768096.0,3.819362730181157,8.356754980145016,9.984051318671725,0.8843582887700535,0.02434579252369302,0.0006422848731882556,0.05095816621750249,0.13495816621750253,6,6
7,0.0,22,random,0.93,0.9288896611398219,1068029.7954584435,804672.0,3.9936894963956826,8.356754980145016,9.976787703412786,0.8918918918918919,0.021315521336722938,0.0011357615155024887,0.05550282125200963,0.13950282125200963,6,6
7,0.0,23,random,0.932,0.9310487756681184,1110456.5092345555,841248.0,4.16338133174673,8.356754980145016,9.96971721027316,0.8875838926174496,0.024016557966979112,0.0010107182103676136,0.051502821252009626,0.13950282125200963,6,6
7,0.0,24,random,0.932,0.9309957216493862,1158336.2534415182,877824.0,4.342966405262696,8.34273420832041,9.962234498876661,0.8888888888888888,0.028430445123486702,0.0011517939597699466,0.04750282125200962,0.13950282125200963,6,6
7,0.0,25,random,0.935,0.9341408559924769,1213980.6693534832,914400.0,4.538286920040939,8.34273420832041,9.954096144094233,0.8712825278810409,0.03062426931009169,0.0015990239778330539,0.05898459961783224,0.15498459961783226,6,5
7,0.0,26,random,0.933,0.9320554762522976,1265589.195613438,950976.0,4.727932826784748,8.328713436495804,9.94619423131324,0.8651877133105802,0.03202761013863065,0.0016363691485533224,0.06209803038927922,0.16209803038927928,6,6
7,0.0,27,random,0.931,0.9301066998738644,1318054.4190020312,987552.0,4.91789857200261,8.328713436495804,9.938278991929165,0.8651107594936709,0.03347250173308846,0.001991728764601601,0.07160619958838582,0.1756061995883859,6,4
7,0.0,28,random,0.935,0.9341031985732625,1369602.6426036127,1024128.0,5.101432664038738,8.328713436495804,9.930631738094325,0.8776119402985074,0.03110842461696589,0.0019229452912525773,0.06760619958838582,0.1756061995883859,6,6
7,0.0,29,random,0.931,0.9299379980234587,1409313.244824421,1060704.0,5.262261065428424,8.328713436495804,9.92393055470309,0.8871308016877637,0.03197915540353618,0.0013908960744434657,0.07411497230908352,0.18611497230908355,6,6
7,0.0,30,random,0.927,0.9260016354917191,1448916.5766887518,1097280.0,5.423250167763444,8.328713436495804,9.91722267543913,0.8905013192612137,0.03188904756566051,0.0012854199922097236,0.07011497230908352,0.18611497230908355,6,6
7,0.0,31,random,0.929,0.92805587679831,1498630.3458531245,1133856.0,5.60942838397631,8.328713436495804,9.909465249763594,0.8964552238805971,0.030522502901502397,0.001270053454477857,0.06911436878749241,0.1891143687874925,6,6
7,0.0,32,random,0.931,0.9300602271023546,1551229.7604394283,1170432.0,5.800586411225914,8.305508863301437,9.901500331961527,0.8888888888888888,0.030903355625601567,0.0013210951342423317,0.07862253798659902,0.2026225379865991,6,6
7,0.0,33,random,0.931,0.9302414113706403,1602052.7016602042,1207008.0,5.984104681835674,8.29148809147683,9.893853737352787,0.8897058823529411,0.030882596803161223,0.0014675190548137421,0.08813070718570562,0.2161307071857057,6,6
7,0.0,34,random,0.929,0.9281475072709835,1635465.6039278097,1243584.0,6.134691695385437,8.29148809147683,9.88757927845488,0.8837920489296636,0.03366359364197048,0.0016408134997102902,0.09763887638481222,0.2296388763848123,6,6
7,0.0,35,random,0.933,0.9321928635798553,1677588.9643856112,1280160.0,6.29905582615081,8.29148809147683,9.880730773006322,0.8834134615384616,0.03395131585393229,0.0017775841424883055,0.09363887638481222,0.2296388763848123,6,6
7,0.0,36,random,0.93,0.9291552631421494,1734177.3065187552,1316736.0,6.497768991143725,8.277467319652224,9.872451057798285,0.8852459016393442,0.03254230192749882,0.001920878600105886,0.10314704558391882,0.24314704558391892,6,6
7,0.0,37,random,0.93,0.9293044490039322,1780660.5333080469,1353312.0,6.67562472888079,8.277467319652224,9.86504040205924,0.8998685363716039,0.030813324718305137,0.001762235025545874,0.09914704558391882,0.24314704558391892,6,6
7,0.0,38,random,0.932,0.9313533965435392,1833569.7254163937,1389888.0,6.861751711660506,8.277467319652224,9.857285111110084,0.907035175879397,0.02768818187512643,0.001693892292095865,0.09514704558391882,0.24314704558391892,6,4
7,0.0,39,random,0.932,0.9314040819333858,1888180.590634594,1426464.0,7.057159008949671,8.263446547827618,9.849143140389703,0.9017786561264822,0.02906068690904246,0.001643814920864465,0.10465521478302542,0.25665521478302555,6,6
7,0.0,40,random,0.933,0.9324167408524918,1949661.6515712475,1463040.0,7.26941839283112,8.249425776003012,9.840298999394642,0.8941877794336811,0.030405236773957935,0.0017590275334341647,0.11416338398213202,0.27016338398213213,6,5
11,0.0,1,random,0.876,0.8711772349318672,36427.97245841799,36576.0,0.150641958687627,8.56443959066629,9.815160988712904,0.25,0.38608482848737125,0.01444390236337072,0.0,0.0,6,6
11,0.0,2,random,0.929,0.9284021225837631,69540.9563954825,73152.0,0.29631143459322373,8.56443959066629,9.809091427216837,0.375,0.22988803285008294,0.0024980891930479437,0.0,0.0,6,6
11,0.0,3,random,0.93,0.9295733047542656,128918.00404871274,109728.0,0.5008649807657847,8.541266894982876,9.80056836279298,0.5192307692307693,0.13933716511471483,0.0036218648390581774,0.01268262725213459,0.01668262725213459,6,6
11,0.0,4,random,0.933,0.9318351397959799,182541.4467046664,146304.0,0.6962536186927141,8.541266894982876,9.792427169546025,0.5714285714285714,0.12689977735573982,0.0034850356570780817,0.03248084829168037,0.04048084829168036,6,6
11,0.0,5,random,0.922,0.9199454121688003,238870.08912310604,182880.0,0.8929747601058051,8.541266894982876,9.78423045532048,0.6696428571428571,0.12609380420854044,0.00673083845097874,0.04089354099516568,0.052893540995165675,6,6
11,0.0,6,random,0.938,0.9373171213082889,290436.9652299327,219456.0,1.0797176242841682,8.518094199299462,9.776449502646381,0.675,0.12128403144580807,0.00590822382333187,0.05234761398580359,0.06834761398580359,6,6
11,0.0,7,random,0.954,0.9539903260222224,335106.98697155464,256032.0,1.2534310383675789,8.518094199299462,9.76921144372624,0.7205882352941176,0.10071492352920847,0.002514630906221446,0.04834761398580359,0.06834761398580359,6,5
11,0.0,8,random,0.954,0.9538413653205916,390454.0352665896,292608.0,1.4515438798730063,8.518094199299462,9.760956741996845,0.75,0.1044321071973296,0.0021518572671462228,0.059801686976441504,0.08380168697644151,6,6
11,0.0,9,random,0.955,0.9549489638064734,423679.8129961662,329184.0,1.6027250537721158,8.494921503616048,9.754657526417716,0.759375,0.09786180533653838,0.002290850051250442,0.06821437967992681,0.09621437967992683,6,5
11,0.0,10,random,0.959,0.9591638158536815,475353.01100900234,365760.0,1.7872600504148075,8.494921503616048,9.746968568224272,0.7978723404255319,0.07184289209524895,0.0025748559392184253,0.07824845747402434,0.11024845747402436,6,6
11,0.0,11,random,0.955,0.9549585726971493,521920.6253500311,402336.0,1.965952372376169,8.471748807932634,9.739523054809213,0.8030973451327433,0.07461658749255991,0.0037646248319886163,0.08828253526812187,0.12428253526812189,6,6
11,0.0,12,random,0.959,0.9589124272213552,571083.3201865932,438912.0,2.1476859961786547,8.471748807932634,9.73195082048411,0.8372093023255814,0.06486519641209128,0.002510339573547714,0.09669522797160718,0.1366952279716072,6,5
11,0.0,13,random,0.957,0.9567348324212409,614935.6649469887,475488.0,2.3153415213737096,8.471748807932634,9.724965173600983,0.845,0.07579656795487738,0.003184926136412505,0.09269522797160717,0.1366952279716072,6,6
11,0.0,14,random,0.957,0.95676014360516,661167.4742027507,512064.0,2.4960370152446067,8.44857611224922,9.717436194689695,0.8596491228070176,0.07830294588681783,0.0031096361801426615,0.1181833787563426,0.16618337875634265,6,6
11,0.0,15,random,0.959,0.9590382552669856,719161.894834712,548640.0,2.6997189334845477,8.44857611224922,9.708949448096366,0.87890625,0.07117665076013388,0.0017802862562305015,0.15608422224456336,0.2080842222445634,6,6
11,0.0,16,random,0.961,0.9610497896509818,751695.2938992629,585216.0,2.8445190320813745,8.44857611224922,9.702916110654831,0.897196261682243,0.0694807985980899,0.0012400828630400051,0.15208422224456336,0.2080842222445634,6,6
11,0.0,17,random,0.961,0.9610928335284751,794172.6934569189,621792.0,3.0108822056607565,8.44857611224922,9.695984311755689,0.8919753086419753,0.07135004659161168,0.0009448078969148364,0.14808422224456336,0.2080842222445634,6,6
11,0.0,18,random,0.958,0.9579027371441295,842835.7771059005,658368.0,3.1934877977724834,8.44857611224922,9.688375745417702,0.8836363636363637,0.06843213606007775,0.001172869804879499,0.15811830003866087,0.22211830003866093,6,6
11,0.0,19,random,0.959,0.9588870962725229,880823.2688803091,694944.0,3.3505303426621764,8.425403416565807,9.681832306047298,0.9025,0.06798117048853827,0.0011676265375051044,0.15411830003866087,0.22211830003866093,6,6
11,0.0,20,random,0.955,0.9547849946190492,930699.849526161,731520.0,3.5377129205591364,8.425403416565807,9.674033031968259,0.8928571428571429,0.07190438811773299,0.0011597722944317076,0.1765650705362437,0.24856507053624377,6,6
11,0.0,21,random,0.959,0.9588913586234551,984464.0881149385,768096.0,3.72524494892299,8.425403416565807,9.666219197453097,0.9111570247933884,0.06541395198868807,0.0008235312838492633,0.1725650705362437,0.24856507053624377,6,6
11,0.0,22,random,0.96,0.95990143577202,1028656.5162507293,804672.0,3.891594898354757,8.402230720882393,9.659287949560106,0.9007444168734491,0.07080167468156219,0.0014205615822664836,0.1685650705362437,0.24856507053624377,6,6
11,0.0,23,random,0.962,0.9620922210271473,1088202.9568644576,841248.0,4.09727100168883,8.402230720882393,9.650718111921186,0.9099770642201835,0.06354303609498903,0.0009008153713550558,0.19405322132097913,0.2780532213209792,6,6
11,0.0,24,random,0.961,0.9611401941396938,1131198.8949865105,877824.0,4.262773571298135,8.402230720882393,9.6438221715208,0.9250535331905781,0.061999511985053116,0.0007031835460644674,0.19005322132097913,0.2780532213209792,6,6
11,0.0,25,random,0.96,0.9600814660416784,1187633.057848551,914400.0,4.46160822334576,8.402230720882393,9.635537394352149,0.9119649805447471,0.062377892648475194,0.0008469021964129084,0.21249999181856197,0.304499991818562,6,6
11,0.0,26,random,0.965,0.9650608207740694,1223730.4169753478,950976.0,4.617096769340701,8.37905802519898,9.629058704935693,0.9218181818181819,0.06287474178775421,0.0013153548194986256,0.22091268452204726,0.31691268452204735,6,5
11,0.0,27,random,0.963,0.96325271221683,1261457.8431030344,987552.0,4.769687908532231,8.37905802519898,9.622700740802712,0.9362157534246576,0.058764147820681546,0.001169736744237832,0.21691268452204726,0.31691268452204735,6,6
11,0.0,28,random,0.96,0.9600678975478563,1307539.2897348674,1024128.0,4.948536473376623,8.37905802519898,9.615248717267528,0.939297124600639,0.05919699934538092,0.0009500812051217839,0.24077945021617048,0.34477945021617057,6,5
11,0.0,29,random,0.962,0.9621401611221625,1353779.1136207788,1060704.0,5.126202608905592,8.37905802519898,9.60784596162049,0.9344444444444444,0.058335112131170735,0.0008440112093029597,0.2632262207137533,0.3712262207137534,6,6
11,0.0,30,random,0.961,0.9611060703909317,1397472.1602207664,1097280.0,5.293619186860034,8.37905802519898,9.600870270872386,0.9388038942976356,0.05605728782294979,0.0008690088289736058,0.2592262207137533,0.3712262207137534,6,5
11,0.0,31,random,0.962,0.9621407900531598,1462397.1441334495,1133856.0,5.51325713992306,8.37905802519898,9.59171868949476,0.9409268929503917,0.055649161084857665,0.0007879284927399105,0.2830929864078765,0.3990929864078766,6,5
11,0.0,32,random,0.964,0.96412060195263,1494442.7827978965,1170432.0,5.65732559791973,8.37905802519898,9.585715837078233,0.9469790382244143,0.05457824434301984,0.0006418698106000358,0.2790929864078765,0.3990929864078766,6,6
11,0.0,33,random,0.963,0.9631017864810968,1533621.9114074907,1207008.0,5.816155598062201,8.37905802519898,9.57909792040563,0.9453125,0.05522598478195127,0.0007271801001059038,0.2750929864078765,0.3990929864078766,6,5
11,0.0,34,random,0.96,0.96007008569271,1588790.0292570486,1243584.0,6.013527403901018,8.37905802519898,9.570874095162345,0.9444444444444444,0.056471867801037315,0.0007374901604002958,0.28512706420197403,0.41312706420197415,6,6
11,0.0,35,random,0.963,0.9631117759335412,1659545.399098321,1280160.0,6.242597017919337,8.37905802519898,9.561329527911584,0.9432751540041068,0.05729536895755652,0.0008332063017763563,0.29353975690545936,0.4255397569054595,6,5
11,0.0,36,random,0.963,0.9631382305976974,1722010.4688410778,1316736.0,6.4525841075469845,8.37905802519898,9.552580065843765,0.9400386847195358,0.05940521912368067,0.0008872920664881641,0.3019524496089447,0.4379524496089448,6,6
11,0.0,37,random,0.961,0.961059038471887,1766837.9425272762,1353312.0,6.6278148996239254,8.355885329515566,9.545278782840558,0.9334090909090909,0.06193888551571062,0.0011705963053796607,0.31036514231243,0.45036514231243013,6,6
11,0.0,38,random,0.962,0.9621171625884172,1821757.7920393676,1389888.0,6.825798076843166,8.355885329515566,9.537029483789757,0.9336206896551724,0.06153133458736132,0.0009866294474194172,0.3342319080065532,0.47823190800655335,6,6
11,0.0,39,random,0.962,0.9620683430045132,1872065.6352125888,1426464.0,7.010652391621122,8.349560457375063,9.529327220674007,0.9388888888888889,0.059551614405482844,0.0007976539161784556,0.34568598099719117,0.4936859809971913,6,6
11,0.0,40,random,0.963,0.9631670372027864,1920338.0514099218,1463040.0,7.188464830449946,8.349560457375063,9.52191836905614,0.933852140077821,0.05982065278765013,0.0007225223853453804,0.3540986737006765,0.5060986737006766,6,6
19,0.0,1,random,0.781,0.739305497704904,54424.052561160825,36576.0,0.1866854246551438,8.829127982022964,10.123756984971143,0.25,0.38608482848737125,0.010778577361536475,0.012214516606022616,0.016214516606022616,6,6
19,0.0,2,random,0.851,0.8390340258963181,111467.73711156784,73152.0,0.3812767607213899,8.80606163692024,10.115649012635048,0.5,0.2032670103404357,0.0063938929799696835,0.018616005203184998,0.026616005203184998,6,6
19,0.0,3,random,0.809,0.7889093464020756,165965.2628087456,109728.0,0.5749708210056205,8.80606163692024,10.107578426789873,0.5192307692307693,0.19656637662626825,0.014386812689933857,0.04123201040636999,0.053232010406369996,6,5
19,0.0,4,random,0.879,0.8729176468482116,221780.10845187964,146304.0,0.7655883777470023,8.80606163692024,10.099636028592315,0.6,0.17546198764489845,0.01348470920097418,0.05188212068097811,0.06788212068097813,6,6
19,0.0,5,random,0.91,0.9058506582355135,269323.4950558307,182880.0,0.9402679922214287,8.782995291817517,10.092357711322547,0.6944444444444444,0.12476103918243571,0.009502385746080127,0.04788212068097811,0.06788212068097813,6,6
19,0.0,6,random,0.925,0.9226938034009949,334696.4244461424,219456.0,1.150538913734961,8.759928946714794,10.08359642292615,0.7297297297297297,0.13446677647851327,0.007263264353097343,0.05096091504653384,0.07096091504653385,6,5
19,0.0,7,random,0.919,0.9165521657196047,374824.59518226323,256032.0,1.3123906519993198,8.759928946714794,10.07685260049847,0.75,0.13416305116840327,0.009048899386312738,0.053297688111240665,0.08129768811124069,6,4
19,0.0,8,random,0.923,0.9205298031074971,435314.6867793335,292608.0,1.5136877306037584,8.759928946714794,10.068465222223283,0.8,0.11081859698325744,0.005329036133808142,0.06394779838584878,0.09594779838584881,6,5
19,0.0,9,random,0.928,0.9259889904940046,484880.26691437437,329184.0,1.6969534001778555,8.759928946714794,10.060829152657695,0.8321917808219178,0.09013019666271532,0.003973551287743984,0.05994779838584878,0.09594779838584881,6,6
19,0.0,10,random,0.934,0.9324111420379649,539260.8317552672,365760.0,1.8869670574791404,8.759928946714794,10.052911916936809,0.8064516129032258,0.08943922992604735,0.003295970042248213,0.0646355446899434,0.1006355446899434,6,6
19,0.0,11,random,0.928,0.9261886868032206,596751.3512236527,402336.0,2.086470453861576,8.759928946714794,10.044599275420873,0.8175675675675675,0.07312432320912182,0.0019169878495376488,0.0773975213009682,0.11739752130096821,6,6
19,0.0,12,random,0.931,0.9290705302255345,661075.5208139642,438912.0,2.296691431140265,8.731478131404469,10.035840068034261,0.8571428571428571,0.0745697573444461,0.0023749412736118894,0.09015949791199301,0.13415949791199303,6,6
19,0.0,13,random,0.925,0.9229023307669483,720092.6251732571,475488.0,2.4944828264221046,8.731478131404469,10.027598759897518,0.8741379310344828,0.06148240289934191,0.001494150292779717,0.08666358636532757,0.13866358636532763,6,6
19,0.0,14,random,0.941,0.9397441946513834,770399.2707624892,512064.0,2.6753709943542496,8.731478131404469,10.020061752900345,0.8698224852071006,0.062143081047916736,0.0025202129768503063,0.09607915379559014,0.1520791537955902,6,5
19,0.0,15,random,0.939,0.9377699900118104,815004.9917467595,548640.0,2.843939057990833,8.731478131404469,10.013038083582154,0.8835078534031413,0.06282062218094558,0.002217106238098101,0.1054947212258527,0.16549472122585276,6,6
19,0.0,16,random,0.946,0.9450696310105794,875595.2835023088,585216.0,3.0486880485077448,8.702551834520989,10.00450687564395,0.8888888888888888,0.06579184257980737,0.0019528225865159726,0.11614483150046082,0.1801448315004609,6,5
19,0.0,17,random,0.944,0.9430701967825605,926074.1639404108,621792.0,3.2240113624754625,8.702551834520989,9.997201737561962,0.8883196721311475,0.06815232755385903,0.001759536340889199,0.11214483150046081,0.1801448315004609,6,6
19,0.0,18,random,0.943,0.9420715081067257,994137.4282477011,658368.0,3.43856416127986,8.702551834520989,9.988262037611777,0.8966789667896679,0.07079191984599492,0.002148087657644464,0.12156039893072337,0.19356039893072347,6,6
19,0.0,19,random,0.95,0.9492659148896527,1053130.2836642268,694944.0,3.6360866372635106,8.690729911406624,9.980031934445792,0.8935643564356436,0.0700145648873587,0.0027061275012457827,0.13097596636098593,0.20697596636098603,6,5
19,0.0,20,random,0.947,0.9461874278132891,1098303.2017840513,731520.0,3.804689951518697,8.690729911406624,9.973006796351827,0.9036144578313253,0.06620401615172147,0.00237683933171854,0.12697596636098593,0.20697596636098603,6,6
19,0.0,21,random,0.948,0.9472147246719457,1157257.6616471303,768096.0,4.001932320896611,8.6676635663039,9.964788364294414,0.9086538461538461,0.06447850658452917,0.001970018442365805,0.13617640413390836,0.22017640413390846,6,6
19,0.0,22,random,0.951,0.9502535955494334,1207004.5430303959,804672.0,4.181980842519804,8.644597221201177,9.957286342560113,0.9075,0.06335827744151075,0.002321340273678687,0.14559197156417092,0.23359197156417102,6,6
19,0.0,23,random,0.95,0.9492839305115396,1260048.299667382,841248.0,4.36921565695175,8.644597221201177,9.949484891958782,0.9099770642201835,0.06388191907174559,0.002087436981629086,0.14159197156417092,0.23359197156417102,6,5
19,0.0,24,random,0.954,0.9533648534685633,1314419.0105130994,877824.0,4.559325230385025,8.644597221201177,9.941563659732397,0.907563025210084,0.06537735744807387,0.0021528052629965757,0.1656576492690416,0.2616576492690417,6,6
19,0.0,25,random,0.95,0.9492874187328649,1388222.437496107,914400.0,4.792135804768774,8.644597221201177,9.931863219133072,0.922736220472441,0.062290984269093935,0.0017895253336091786,0.17630775954364974,0.27630775954364983,6,6
19,0.0,26,random,0.951,0.9503141646493711,1446814.2959503313,950976.0,4.99435604355902,8.61577294387055,9.923437375850147,0.9218181818181819,0.06485188100372284,0.0015859597826825716,0.18695786981825788,0.29095786981825794,6,6
19,0.0,27,random,0.953,0.9523198649505427,1513506.9068873895,987552.0,5.215166114903441,8.58684664698707,9.914236956210795,0.9097337770382695,0.06271494087589341,0.0017494674707764948,0.21102354752312857,0.3190235475231286,6,6
19,0.0,28,random,0.951,0.950336680275899,1583021.4262656826,1024128.0,5.4375494482261875,8.55792035010359,9.904970983989015,0.9130434782608695,0.06015156431684322,0.001508870362380032,0.2216736577977367,0.3336736577977367,6,6
19,0.0,29,random,0.949,0.9483329934543466,1643756.6034307636,1060704.0,5.63633056958046,8.55792035010359,9.89668843726592,0.9194606413994169,0.05663285204387782,0.0014287592777817199,0.2176736577977367,0.3336736577977367,6,6
19,0.0,30,random,0.946,0.9452355784969695,1700959.2137889152,1097280.0,5.828508077293021,8.55792035010359,9.888681041111228,0.9221311475409836,0.054598660647705355,0.0014490587000820653,0.22412935297250985,0.3401293529725099,6,6
19,0.0,31,random,0.949,0.9482755613606271,1755840.8625044439,1133856.0,6.0191689278736735,8.52899405322011,9.880736839003703,0.925224646983312,0.05677652537508001,0.0010396470957618024,0.23752420584526726,0.3615242058452673,6,6
19,0.0,32,random,0.948,0.9472219154180385,1811531.3856395262,1170432.0,6.208221164103063,8.52899405322011,9.872859662494143,0.9354445797807551,0.053031342445121865,0.0008911968683306108,0.2467246436181897,0.37472464361818975,6,6
19,0.0,33,random,0.95,0.9492905574685956,1871022.2285360412,1207008.0,6.4067231671907345,8.52899405322011,9.864588745698825,0.9260204081632653,0.05214373002118004,0.0013316586488028906,0.25614021104845225,0.3881402110484523,6,6
19,0.0,34,random,0.944,0.9431299981594432,1928041.6977353792,1243584.0,6.6013029800753005,8.52899405322011,9.856481253495302,0.9243070362473348,0.05127540645734933,0.0011785618372643697,0.2653406488213747,0.40134064882137477,6,6
19,0.0,35,random,0.95,0.949301836508438,1984251.3626271596,1280160.0,6.794058494940958,8.52899405322011,9.848449773709232,0.9317951318458418,0.04736178998473847,0.0010445695435856868,0.2613406488213747,0.40134064882137477,6,6
19,0.0,36,random,0.947,0.946221579375168,2024908.0363986946,1316736.0,6.9546393227786405,8.52899405322011,9.841758905882662,0.9355149181905679,0.04683704085941709,0.001075460588841344,0.2573406488213747,0.40134064882137477,6,6
19,0.0,37,random,0.948,0.9472667969395732,2086759.4448858078,1353312.0,7.159574935984575,8.50006775633663,9.833219921999081,0.925834084761046,0.049140884215268334,0.0011396465684718892,0.28140632652624537,0.42940632652624544,6,6
19,0.0,38,random,0.951,0.9503380137536437,2136876.478846095,1389888.0,7.334751750197162,8.50006775633663,9.825920888073556,0.9280205655526992,0.04934028017986024,0.00099010129262239,0.27740632652624536,0.42940632652624544,6,5
19,0.0,39,random,0.949,0.948259438362183,2196213.841687112,1426464.0,7.536940109041496,8.47114145945315,9.817496373121708,0.927439024390244,0.0503420048954106,0.0007870425394200066,0.3012568745737759,0.457256874573776,6,6
19,0.0,40,random,0.954,0.9533545325358602,2248813.9989219042,1463040.0,7.722944179556699,8.47114145945315,9.809746203516909,0.9280742459396751,0.05134000408132704,0.0007078547198175237,0.32387287977696094,0.48387287977696103,6,6
7,0.0,1,resource,0.775,0.7119002469630986,27460.808103826574,36576.0,0.13719121215573987,8.556902477064487,10.137475131922784,0.25,0.38920979101882003,0.017025115868365154,0.0,0.0,6,6
7,0.0,2,resource,0.813,0.7763446858769711,61801.305317833314,73152.0,0.28470195797674996,8.556902477064487,10.131328850846907,0.5,0.21199261894309437,0.013177423669923862,0.0,0.0,6,6
7,0.0,3,resource,0.829,0.8005850758536488,101805.91740025002,109728.0,0.44530198540372284,8.556902477064487,10.124637183037452,0.6136363636363636,0.17075364733804835,0.0028259714532181328,0.007742047144751952,0.011742047144751952,6,5
7,0.0,4,resource,0.855,0.8388342433111704,132325.09202017478,146304.0,0.5870807473336102,8.53369790387012,10.118729734623706,0.6,0.17041280817285764,0.007098009394520984,0.003742047144751952,0.011742047144751952,6,6
7,0.0,5,resource,0.889,0.8827585656973186,173106.9319751011,182880.0,0.7536704259896362,8.53369790387012,10.11178849801304,0.646551724137931,0.13768308206422153,0.006709220895203968,0.009508169199106607,0.013508169199106607,6,6
